we could hear either the lobby action or the PH music and partying --,neg
not bad enough to interfere with good sleep.,neg
"The wellness consist only of a sauna and it was a bit old glory, needs a renovation",neg
Loud music from club on roof and bar until 2am Friday and Saturday night.,neg
Disturbing even on 3rd floor.,neg
Guest next door had several people in room with music until 2.30am Sat night- soundproofing poor and corridor noise penetrates rooms.,neg
Building work opposite starts 7am Weekday mornings.,neg
Restaurant on site disappointing.,neg
The brunch menu was very limited.,neg
A couple of things we disliked.,neg
"- The room was tiny, which we expected for NY",neg
this was by far the worst we've been in.,neg
The furniture was too big for the room which made the room even smaller.,neg
- The bed was small and old.,neg
My husband is 6 foot and his feet hung off the bed.,neg
They put a mattress pad on top to perhaps hide the old mattress and the creaky wires.,neg
Did not help.,neg
The worst 3 nights sleep we've had.,neg
- You had to step all the way into the bathroom - practically over the toilet to just shut the door - which is absurd.,neg
The shower head is unmovable.,neg
It's in one spot and you can't move it up/down or around.,neg
- They had no nice amenities.,neg
Everything was an advertisement.,neg
"Shave Club, a goose for your pillow, coffee, Fiji water all over the place etc etc.",neg
I've been to swankier hotels and they at least provide toothpaste.,neg
Even Hiltons provide this and a mending kit for goodness sake!,neg
- The room had a huge wall sized picture of people sitting in what appears to be the bed in the room.,neg
It was unpleasant and the last thing you want to see in the middle of the night when you wake up - life sized people staring at you in black and white.,neg
- It snowed overnight and we left for brunch at 11:30am and wouldn't you know that not one spot was shoveled around the hotel?,neg
11:30 am and nothing done.,neg
- The rate for this hotel was too much and I know we got a great deal on it.,neg
It was about 300/night and these apparently go for 650+ a night for the same room (it said in the closet it goes for $713).,neg
I can honestly say that 650 is a joke if that's what they charge and 300 a night was also a joke.,neg
This hotel is not worth it at all.,neg
I would never pay 300 a night again for it.,neg
"If anything, $150.",neg
I will never stay here again and will never advise anyone stay when going to NY.,neg
I was really disappointed because I thought this would be a really nice treat around the holidays to stay somewhere swanky.,neg
Paying for coffee in the room.,neg
There was no indication about this until we were billed at checkout.,neg
It should have been put on the list together with the other products that we could have bought.,neg
We've never had to pay for similar room coffee in any other hotel.,neg
Lobby not very warm or welcoming at night.,neg
Even cafe for breakfast was freezing and draughty.,neg
Could be because of cold snap in NYC,neg
even so it was too cold to hang around.,neg
The staff in the upstairs bar was rude as was the woman at the downstairs bar.,neg
Parker on the other hand was awesome.,neg
"It would have been great to have a king size bed, especially because it was so comfortable and the pillows were the best.",neg
The other major item in my book was the clear windows that were two way.,neg
I like to leave the shades up for light and you could see straight into the room.,neg
I didn't realize that until the second day so some folks might have gotten quite the show.,neg
The staff are liars and thieves!,neg
"Most, especially the girl in housekeeping are rude and unprofessional.",neg
It was quite difficult to get a drink in the bar.,neg
Being a roof top bar it was very popular with non guests.,neg
it would have been good if there was a bar or small area for guests only to relax,neg
It was very dark in the rooftop bar.,neg
"The shower head was adjustable in height,",neg
it wasn't mounted high enough on the wall.,neg
"Rooftop bar with shared lift access so lifts often busy and noisy
Having to provide proof of room key to get past hotel entrance.",neg
"Very busy bar on ground floor, obviously a local hangout",neg
not so good if you are resident.,neg
Cons :Charged for room coffee and no notice stating it wasn't complimentary.,neg
Bathroom shower leaked all over the bathroom floor after each shower.,neg
Only leaves one coffee cup in the room.,neg
Poor liquor selection at the hotels bars.,neg
"Dark room, poor lighting.",neg
TOO CROWD ON THE WEEKENDS !!,neg
!,neg
"Bartenders unfriendly, rooms small with no drawer storage, shower curtain has big gaps and blows in on you, took 1 hr plus to get some ice, neighborhood is all under construction and feels deserted, food was inedible at the bar and room service, room service tray not picked up timely.",neg
"That the room is like a shop, everything has a price tag attached.",neg
":( hotels this quality and standards should give their guests free bottled water & coffee, instead of selling small bottle water for 9$!",neg
It spoils it.,neg
Also we were visiting  from Europe and only for 2 days &didn't have an American adapter.,neg
I always can get an adopter at the reception (even for a deposit) at any other hotel (+ complimentary water & coffee in the room),neg
of course had to purchase one at Gansevoort.,neg
:((,neg
The room we'd booked (a suite) wasn't ready our first night.,neg
Disappointing.,neg
A toilet in our room also ran constantly - even after an attempted repair.,neg
Everything's for sale --- so much in room marketing gets annoying.,neg
"There's no ice on each floor, you need to call room service for ice.",neg
"The rooftop bar is great, too great.",neg
It's a hopping night club which draws lots of visitors.,neg
Not good as a hotel guest.,neg
Great when I was a part of the chaos!,neg
"1. clock was still on daylight savings time and couldn't change it
2. coffee pot didn't work
3. the one station we wanted to watch at 10PM didn't come in (Sunday nite football)",neg
Too noisy outside couldn't sleep till five in the morning if you're looking for a good night sleep that is not the place to stay if you're looking to party all night this is definitely the place to stay,neg
"I got a fairly good rate on this discount site, if I'd paid full price for a room I would have immediately complained.",neg
"I was also only there to sleep for one night, again, any longer and I would have asked for a refund.",neg
The room was tired and old - the table had a massive crack in it.,neg
The sofa was discoloured and gross.,neg
"The bed was not made properly,the duvet the wrong way up.",neg
The plastic sheet under the sheet was very disheartening.,neg
"Went to the rooftop for a drink during the day, and the pool area was closed despite being told on the website it is open year round.",neg
Had a gin and tonic which cost a fortune and was flat and served in a plastic glass.,neg
The view was amazing!,neg
But blocked off by a sheet of Perspex glass that is so cracked and old we struggled to see through it.,neg
"All in all, if you are getting a really discounted price then fine.",neg
"However if not, avoid this place!",neg
!,neg
"The beds weren't the most comfortable,",neg
not bad.,neg
hotel has a nightclub that turns it into a zoo on weekend nights.,neg
"music noise, outside crowd noise and constant honking of cars trying to access hotel went on until 3:15 pm",neg
"Shades in room not dark enough for morning bed springs hard, fan in room sounded like a wind tunnel",neg
Very tired decor and furnishings.,neg
Staff inattentive.,neg
It all needs a revamp if they want to get away with such high prices.,neg
Street noise- car/ taxi honking constantly at night until 3 AM.,neg
The hotel is old and tired and much needing a facelift.,neg
Soundproofing is not good so the nightlife surrounding the property can't help,neg
disturb any kind of sleeping.,neg
Especially bad because of Halloween partying.,neg
The room was extremely dusty and looked like it had been several weeks since a proper clean.,neg
All surfaces covered in dust.,neg
Toilet bowl stained.,neg
Small bottle of water in the room 9 dollars.,neg
"All of this not good,",neg
the sound of the night club vibrated through the room until almost 4 am.,neg
On checkout I raised the issue of noise and was simply told if it was a problem then should have called at 3.30 am to pack and move room.,neg
This is the Meatpacking district!!!,neg
Overall the lobby and elevators was full of drunks during the evening and the management need to decide if they are a hotel or a night club.,neg
In years of visiting New York this is the worst hotel I have ever stayed in.,neg
The roof terrace in the morning looked like the party had just ended.,neg
No effort was made to clean up the space so guests could take a morning swim.,neg
Stay away much better places in the area.,neg
"Mini Bar was expensive
Several of the light fittings were loose on the walls",neg
"I understand comments about paying for extras in room,",neg
prices clearly marked so you can just ignore fripparies - essentials are free.,neg
"Didn't like the club atmosphere here, very noisy at night esp when club closes and the drunks spill out into the street.",neg
One night when we returned from dinner a man outside hotel offered my daughter cocaine.,neg
Noise at night from 3rd floor was loud.,neg
Around 11 every night someone started playing a congo drum or something.,neg
Not really condusive to sleeping.,neg
At times a bit noisy around the hotel (esp.,neg
in the wknd),neg
The staff was not very personable.,neg
I think they weren't very well organized and they appeared to be way too overloaded with work.,neg
Will not stay here again.,neg
"Rug smelled heavily of chemicals, air conditioner did not work well, bed not very comfortable, room was high priced, not a great value",neg
"- pool was very cold, sauna was tiny
- strange that the doors, elevators, and pool bar all had bouncers",neg
"gave us a room that had no a/c for first night, then when a/c was fixed had aweful smell of mold or mildew, obviously something was wrong with the system in room, asked to be moved 1st night",neg
"had no available king rooms, sent bottle of $19.00 wine for inconvenience.",neg
thought for the price it was poor,neg
"The rooftop pool is supposed to be heated year round,",neg
"it wasn't, so that was disappointing.",neg
There is complimentary coffee and tea from 6 am to 7 am which really is too early and should have extended hours.,neg
I booked a king deluxe room thinking I would get a king size bed.,neg
Wrong.,neg
the bed was probably not even a queen and my husband being a big guy who has trouble sleeping to begin with this was awful.,neg
"I know we were upgraded and had a patio,",neg
as I told the front desk upon checkout we would have rather had a more comfortable bed!!!,neg
!,neg
Basic hotel for what it was.,neg
Roof bar was run by a separate company so they didn't care who went up.,neg
"We left when on Sunday night a huge group of drunk party goers disturbed our quiet evening, while we paid the same price for a drink....which was expensive!",neg
$9 for water in the room that is $3 in Duane Reade is disgusting and exploitation.,neg
Staff did not orientate us to where things were in the hotel until we asked for specific items.,neg
Gym - tv on treadmill didn't work...basic gym.,neg
I needed to call reception for hairdryer...not in room and it was pretty lame.,neg
Downstairs bar staff were rude - not friendly at all.,neg
I left an item in the roof bar when we left having been disturbed by drunk revellers and the item was then not in lost and found.,neg
Brand new item.,neg
"First impressions were good,",neg
very quickly we were aware that this was overpriced and not that high quality.,neg
Sunday afternoon we left to get some lunch and a girl was puking in the street in the restaurant next door.,neg
No staff escorting her away from the main display of the hotel.,neg
Disgusting,neg
We were told that the Bar at reception was run by a different company.,neg
The bar staff were not great and service was poor.,neg
I think this impacts on the hotel and its name.,neg
It was very much a party hotel and the bar facilities down and on the rooftop were geared towards the general public so it didn't feel exclusive.,neg
"Also, breakfast was served in the bar area in the mornings which was not really nice.",neg
"Other that this, everything else was very good.",neg
The gym Equipment needs some work also.,neg
Otherwise the rooms were great and the location was great.,neg
"Friends were treated poorly at rooftop bar, Plunge.",neg
They were sitting at a table that didn't say reserved.,neg
They weren't asked to move nicely yet told to get up.,neg
We paid $1000 for two rooms and were drinking $20 cocktails.,neg
That was unacceptable.,neg
"Also, told my friend that the sheets for the pull out bed were an additional charge of $50!",neg
Kind of crazy being the room was labeled for three people when booking.,neg
"The staff were polite and pleasant overall,",neg
there were a couple of questions we asked for help with that we did not get thorough answers on.,neg
"The hotel was EXTREMELY loud-- at 2 or 3 am, all of sudden the people in the room next to were playing very loud music and I could just hear it through the wall like it was paper.",neg
"The next day I was there, there were 5 fire trucks down stairs at 2:30 am.",neg
Didn't sleep very well during my stay.,neg
Room Service was awful.,neg
Lousy service and food.,neg
"Busboy brought a Ceasar salad to the room, in replace of the fried chicken dinner that consisted of 3 drumsticks and no white meat, without a cover on it and than proceeded to drop the tooth pick from his mouth into the salad.",neg
Disgusting!,neg
Didn't like the toiletries for sale on the desk.,neg
"One had been used and surreptitiously closed to appear unused,",neg
you could see it was only half full in the light from the window.,neg
"A bit off-putting,",neg
housekeeping could not have told by a cursory look.,neg
"I don't like surfaces being jammed up with stuff for sale and folks are just self indulgent and cheap so this stuff happens, I guess.",neg
The pillow were too soft for me......didn't really sleep well.,neg
Some of my family thought at night the location was too loud as it's very busy with nightlife activity!,neg
I had ear plugs so was t bothered.,neg
"Very, very noisy at night.",neg
Parties start around 11pm and go to 3am daily- if you are a light sleeper don't stay here.,neg
Broken glass tabletop caused a bleeding cut.,neg
Management were concerned until we assured them we weren't going to sue.,neg
No view even though we paid for a suite which advertises a view.,neg
Noisy all night long even with the windows closed.,neg
Downstairs bar is disappointing for such a great hotel.,neg
Downstairs restaurant was consistently empty.,neg
The hotel seems to rest on its location/hip reputation laurels somewhat!,neg
The rooms are exceedingly noisy at night due to poor or non-existent double glazing in a location associated with all night revelling (still awake at 4-5am more than once!!).,neg
The in-room dining number was permanently engaged to the point of being totally unsatisfactory (I didn't get through once in over 3 days!!),neg
"and the prices for food, drink and accommodation are top end.",neg
Beware the hotel policy for pre-charging extreme amounts on your credit card.,neg
"My daughter was robbed in the restaurant (The Chester) that adjoins the
Gansevoort.",neg
The Gansevoort security said this is a common occurrence.,neg
"We
will never go back!!!",neg
!,neg
The extreme numbers of people using the roof top pool and the noise made in the room corridors throughout the night - every night !!,neg
EVERYTHING in the room had to be paid for - I.e.,neg
"No free shower gel etc., No water - They charge $9 for a bottle in the room !?!",neg
?,neg
I had to dispute an overcharge on my credit card for something we did not consume from the honor bar.,neg
Made me angry that when I called the hotel I was told too bad and had to involve my credit card company to get my money back.,neg
"WiFi was hit and miss
More fresh fruit at breakfast would have been appreciated, we had just apples on all 4 days
$15 charge for toiletries when you are paying £250 per night (we didn't use them!!)",neg
There is construction site next door to hotel.,neg
Air con/heat fan could not be turned off in room,neg
Would have been nice to have fresh fruit at the free breakfast,neg
"The bathroom had been updated with new  tub, and hardware recently.",neg
"But there were a few signs (like chip in the tub, and peeling facade under the sink ) that said a bit of attention would be called for.",neg
"Also I didn't find out that a discount for Veterans was available,",neg
only if asked for at the time of registration.,neg
suite was noisy.,neg
Perhaps gluten free choices for breakfast - there were only cornflakes and no bread products,neg
Breakfast could have had more healthier options!,neg
"Would have liked a kettle in the room, not just a coffee machine.",neg
Felt the hotel offered nothing special and,neg
was clean and presentable,neg
There is a large construction project happening next door .,neg
Work starts early in the morning.,neg
We were woken up by loud banging and general building site noise .,neg
A large apartment block is being constructed and looks in the early stages .,neg
For this reason we wished we had booked some where else,neg
Nothing,neg
Construction work on the street not informed by Booking.com.,neg
No discount for the inconvenience.,neg
"Good breakfast,",neg
"no bacon, eggs, ham, etc.",neg
"Old windows, no good noise isolation.",neg
"The breakfast - could have been better more choice ie hot choice fried breakfast, scrambled egg etc, didn't like the takeaway plates.",neg
Breakfast was poor.,neg
Weren't  informed about renovation therefore  no restaurant.,neg
Rooms could do with a refurbishment.,neg
Cleaning in our suite was patchy,neg
Not having construction outside.,neg
The rooms with 2 beds are very dark and have a very drab view out the back of the hotel - no options for the front.,neg
"after check-out, we checked our bags in order to spend a little extra time in the city before leaving.",neg
"When we returned to collect our baggage, we were directed to the rest rooms which were quite impossible to find on the 2nd floor from the stairs.",neg
I was told there were easier to locate via the elevator,neg
they were both unavailable so I gave up trying.,neg
Better signage from the stairs would be helpful.,neg
Not really anything to complain about.,neg
"As expected, breakfast was very basic toast and pastries, we ended up going out for breakfast each day.",neg
Only a minor thing (we ate out most meals) only 2 chairs at dining table.,neg
No lobby with coffee and kosher snacks,neg
"Noisy outside through the night, I guess this is to be expected in the city that doesn't sleep!!",neg
They could do with emptying bins in this area during the day and doing financial district at 2am!,neg
Internally made worse by being next to the lift.,neg
"To be fair, this impacted the person sleeping on the sofa bed in the lounge much more than on those in the actual bedroom.",neg
Perhaps some signs asking residents to be quiet when leaving during unsociable hours might help - not really a criticism of the hotel more other residents - people heh!?!,neg
?,neg
The room used for breakfast is way too small when the hotel is busy.,neg
Our family ended up having to either sit apart to eat breakfast or sit out in the lobby around a low table.,neg
In the check-in I was told the parking would cost me 50% plus because my car was a regular Cherokee.,neg
"I argued this was not said during the reservation, and the car was a regular size.",neg
I was advised I had to discuss it with the parking staff - in a very unpleasant way.,neg
"However, at the end, the parking charged me the regular price (I didn't even raise the topic).",neg
"The breakfast is extremely poor (no cheese, no fruits, no eggs).",neg
There is no place to sit (only a few tables).,neg
No staff to even apologize or pretend they cared about the inconvenience.,neg
"Finally, they posted a (still pending) extra charge in my credit card (after telling me everything was paid at the check-out), and never returned my calls to clarify to what it refers.",neg
"The noise of the building site right next the hotel at 7 a.m. 
Breakfast should have more options :eggs, cheese, ham, etc.",neg
Construction work next door didn't detract from experience.,neg
"Best to get a room towards the rest of the hotel,",neg
"Very poor breakfast, the double charge of my account for two weeks, lack of wellness, just too expensive for that service",neg
The obvious and only real challenge was the small and modest breakfast space and offering.,neg
But plenty of bread and pastries.,neg
However lacks enough tables for number of rooms.,neg
Restaurant for breakfast is very small and could not accommodate the guests.,neg
Very little available items for breakfast,neg
The breakfast area is very small and crowded at peak hours.,neg
Fortunately there are plenty of eateries in the neighborhood.,neg
The road noise was immense.,neg
3am rubbish collections woke us.,neg
There is a construction site next door and work begins at 7am!,neg
The breakfast room is badly organised and ends up in a bun fight!,neg
Too small breakfast room.,neg
"If U R lucky, no need to wait,",neg
typically the room is full,neg
Didn't like the plastic plates / cutlery at self service breakfast & unless you timed it right there was no seating left - very small dining area.,neg
Be prepared for 4 types of tax added to the bill!!!,neg
!,neg
"Breakfast room bit busy, especially over weekend, could do with a little more space",neg
free breakfast was more than adequate.,neg
"Rather small bathrooms,",neg
"they are still ok. 
As many other people reported before, the breakfast room is too small for the size of the hotel.",neg
At around 9am it can get very crowded.,neg
More personal during peak hours for breakfast would also be appreciated.,neg
"The food is ok, only sweet things to eat",neg
for a few days this is ok.,neg
Otherwise there is a diner across the street.,neg
"Until 2018 there is a skyscraper being built just next to the hotel, which comes with the associated noise starting at 7.30am.",neg
If you have a room away from the construction site it is not as bad as you would think.,neg
Breakfast was so so.,neg
Did not get the info up front that the parking would essentially triple in price if we left the garage late.,neg
"We pulled in at 0900; left the next morning at 1100 and instead of charging us $30, we were charged $90.",neg
Total rip off-- the guy at the garage had asked us on arrival what time we'd be leaving and never once explained we'd be charged more.,neg
Breakfast had very few options--bread mostly.,neg
Found additional $75 charge on our credit card after leaving that was also unexplainable.,neg
"Unfortunately, there is a massive building contraction has been carried out, which makes constant noise.",neg
I would call ahead if you have a young child and need a portable crib.,neg
The crib we were given looked like it was from the 1940's.,neg
Complete with Scotch tape holding two rods in place.,neg
But my main issue was the bedding and bumpers were very thick and plush.,neg
Current parenting advice says this is dangerous and if my daughter had been 12 months or younger I would not have been comfortable with this crib bedding.,neg
"As it was, my daughter is nearly 19 months and I did not ask if a more modern crib was available.",neg
But it would be a deal breaker for parents of an infant.,neg
"San Carlos is a great hotel, so please hit eBay and upgrade the hotel's portable cribs to the 21st Century.",neg
"The street was very noisy due to construction, it is a one-way street with hotels across the street as well, so lots of horn beeping even at 4:00 AM due to blocked street.",neg
Major construction including excavation drilling from 8a to 5p every day.,neg
Painful.,neg
But out of the hotels control.,neg
"Very limited brekfast area and very limited selection, would expect more from this type of hotel.",neg
Had to wait several times to get seated.,neg
Construction work next door was noisy,neg
ended in due time in the afternoon and can hardly be blamed to the hotel,neg
"Location , too far from the action !",neg
0,neg
shower a bit disappointing .,neg
"Continental breakfast ok helped start the day ,",neg
gets very busy and too few tables for amount of guests.,neg
Hotel should have a service elevator as lifts always busy with service staff in the mornings .,neg
"There was no bar or proper restaurant within the hotel, which was a shame as they had nice cosy spots to sit in the lobby & on a mezzanine floor.",neg
The continental breakfast was ok,neg
only plastic cutlery & crockery.,neg
No decent cereal or English tea.,neg
A massive skyscraper is being built just next door (and they'd only just started on the foundations so it will be a good 2/3 years before its finished) so we were woken every morning around 7.45am with the sounds of Jack hammering & drilling.,neg
Breakfast room could have been bigger.,neg
Vary the breakfast as was repetitive.At the moment noise of the building work next door.,neg
"The breakfast was only toast, rolls or buns with some fruit.",neg
Not even peanut butter.,neg
Very disappointing.,neg
"Continental Breakfast was, surprisingly for the class of hotel, rather a bun fight in a small crowded room and limited choice.",neg
"The breakfast was a little late in starting, and I would have liked a cup of coffee in the lobby beforehand,",neg
these are small things.,neg
Drilling next door for a new property,neg
that's not the Hotels fault!,neg
!,neg
"For gluten free travelers, breakfast is a bit limited (yogurt and fruit).",neg
Very little interaction from reception or door staff.,neg
On arrival and leaving we had to drag our bags in and out of the hotel and load and unload them.,neg
This is a group of three women aged 55 - 60.,neg
The door staff just stood by and watched!,neg
There is a new building being constructed  next to the hotel which was very noisy from 7am not good if you are on vacation and this will continue for a couple of years,neg
Breakfast without cheese or meat / vegetables ( only sweet things).,neg
More than sufficient,neg
not healthy.,neg
"Construction works nearby, which wasn't too bad because we were out most of the day",neg
There was limited rooms with 2 queen beds so we had no view at all.,neg
There were air con machines outside our windows which gave some noise,neg
tolerable.,neg
There was building work next door which was loud at 7am,neg
we used it as an alarm clock for us!,neg
This only occurred on last two days of stay,neg
work will go on there for months as it is a building site at present.,neg
Soundproof = 0 and there was on-going construction right beside the hotel.,neg
"We were not able to sleep at all during our 8 day stay
Eggs and more varied fruits could have been included in the breakfast",neg
The breakfast room was shabby and the plastic forks and plates did not correspond to the hotel.,neg
"I went down for breakfast at 9.30, the room was untidy with peoples' left over breakfast and there was not much choice.",neg
The business lounge was uncomfortable to work in and noisy.,neg
We were also suggested an Italian restaurant by the staff which was atrocious.,neg
The continental breakfast was poor quality.,neg
Could not drink  thecoffee and space was limited in sitting area.. (Had to wait for a seat and tables not cleaned)This was rated as a 4.5 star accommodation and do not honestly feel that it is more than a 3.5 at best.,neg
"In short, overpaid!!!!!",neg
!,neg
"The location is just between key areas, so you are not quite in one of the key tourist slots.",neg
On the other hand all is easily accessible.,neg
The fridge temperature gauge did'nt appear to be working properly.,neg
N/A,neg
"The breakfast is really just coffee, bread/pastry and yogurt,",neg
that still  provides a nice and convenient savings with Manhattan prices.,neg
"decor all a bit tired, bathroom basic, couldn't get the wifi to work in the room, inclusive breakfast very limited",neg
Had 6 people in room and not enough toiletries and towels and pillows and supplies upon arrival.,neg
Had to call for everything.,neg
Nothing,neg
Sofa bed,neg
that was our fault - it's a sofa bed not a bed!,neg
I booked the hotel bc of the rooftop bar which was closed for remodeling.,neg
I was disappointed not to be told ahead of time or at least to be compensated with a token free drink in the cafe or a gesture of good will.,neg
The staff seemed somewhat indifferent.,neg
Not in any way unfriendly,neg
not engaged either,neg
The roof bar was undergoing renovations which was a pity.,neg
The room was really small.,neg
Was not worth the money.,neg
The night staff was very rude.,neg
Mainly the front desk lady.,neg
The bed was not comfortable.,neg
The rooms are all small..don't be fool by the pictures.,neg
We where upgraded to a king room with a view due to the rooftop bar not being open whilst we where there.,neg
However the room seem to be the same size with a partial view so I would have been disappointed if I had paid extra for this room type.,neg
Nithing,neg
"Our room was not clean when we arrived, there was hair and tic tacs on the floor, the blinds were very dusty and we found holes in our bedding.",neg
It seemed that when we complained they did remedy the situation quickly,neg
these things should not of occurred in the first place.,neg
We were denied access to the roof top bar due to a private function and they had a rude and frosty reception at the bar in the restaurant.,neg
"The towels varied from having two each to five each, most days the bathrobes dissapeared and we had to request new ones.",neg
Location was not great as bit of  trek to subway and not much to see or do locally.,neg
Had room service one evening and it was a very long wait and food was cold on arrival.,neg
We stayed 5 nights in Dec 2016 and our bill with local taxes was almost £2000 for me and my daughter.... Would I stay again ....Probably not,neg
The bed was too soft for my liking.,neg
We were on the 14th floor.,neg
The wind caused a whistling which was very noisy.,neg
Water pressure in shower is poor.,neg
Not very hot either.,neg
Sink didn't drain very well.,neg
Lobby area isn't really conducive to sitting around.,neg
Rooftop doesn't open until 5pm.,neg
Very few common areas to sit in.,neg
The bathroom door didnt seal properly therfore the floors were always wet.,neg
Someone came in to fix it,neg
it still kept leaking.,neg
Minor niggle kept knocking our shins on the corner of the wooden bed frame when going round it......but no complaints!,neg
!😊,neg
"Room was very small even by NYC standards, front of house staff were not overly friendly or hospitable during our 5 day stay
And I was particularly disappointed & revolted that our bedding & sheets were not even cleaned/had not been changed from the previous guest on the evening of our check in.",neg
"We discovered this as we were about to go to bed at 11pm and as no one from house keeping was there, the front desk staff simply sent me clean sheets for me to change them myself.",neg
"More space to store suitcase/clothes, space very limited.",neg
"After running the marathon I would have liked to have a hot bath, shower only in our room (good shower though).",neg
The staff where never interested in us as guest.,neg
They seemed not to care much about a family visiting the boutique hotel.,neg
I am used to be met in a more friendly American way which is always nice.,neg
We were very pleased with the hotel and have no dislikes to mention.,neg
"The rooms although stylish are very small and the bed was extra large which is good in some ways,",neg
it was easy to bash your legs on the corners of the wooden bed frame as you moved around the room which was very painful.,neg
We have order at booking that we need a room for 4 people (2 adults and 2 Kids).,neg
Booking presented a room with a king size bed where the hotel could put two extra beds for the kids.,neg
We additionally inserted a comment about in booking.,neg
When we arrived at the Hotel they just sad that the room we have booked does not offer space for additional beds for the kids.,neg
It was a very desapointing experience for us to try to get another room for the role family with no additional costs.,neg
- Price of drinks at the hotel bar.,neg
"- Private event's in hotel bar...no access for guests
-You are unable to reserve an area for drinks unless min 6 staff and you m ust email the bar manager, reception could not help with this.",neg
The reason we booked this hotel was the rooftop bar.,neg
After a extremely stressful journey to the hotel we just wanted to check in and have a relaxing drink on the rooftop.,neg
Check in was fine and then decided to make our way to the bar.,neg
Once there it was more like a nightclub experience.,neg
This actually happened on numerous occasions throughout our stay.,neg
We even went up one early evening to be told that we couldn't use the facilities because of a private function.,neg
We were there a week and the two times we wanted to use the bar we were turned away due to private events.,neg
The rooms are very small too and was hard to juggle suitcases and our things with two people.,neg
"When booking too make sure you take into consideration the extra charges for NYC as what you are quoted for the rooms and what you pay on checkout is very different, it is there",neg
in the small print.,neg
Not much storage,neg
Hospitality appalling on arrival.,neg
Very misleading pictures showing spacious rooms when in fact we didn't even have room for our suitcases due to lack of storage.,neg
"Paid extra for ""deluxe"" room which we didn't get and when queried was told ""deluxe"" means you get a room on floors 17 or 18 with a view (the view was a factory roof!!!)",neg
the rooftop bar was nice,neg
"small , cramped and well overpriced in my opinion.",neg
It created issues getting in the lifts with all the people who were non resident visiting the bar.,neg
I did complain as it was my wedding and Richard was very good,neg
bearing in mind I paid a lot of money and it was my wedding overall I was very unimpressed .,neg
Wouldn't recommend or stay at this hotel again.,neg
"2 groups in our party including my wife and I had to be moved rooms on the 18th floor due to horrendous noise (only giving us 3hrs sleep) from the heating, plumbing and ventilation system.",neg
"We were told this is a regular problem which beggars belief with the amount of money it costs for a ""deluxe"" room.",neg
:-(,neg
The noise of other guests going in and out of their rooms is painful to say the least.,neg
We were on level 11 and I would hate to hear what it was like on level 16 to try and go to sleep with the rooftop bar pumping.,neg
Everything was perfect,neg
Not as much to do directly around the hotel,neg
close enough to tube stops to get around easily.,neg
Preferred staying in this quieter location and travelling in to the hustle and bustle!,neg
Personally the location for us was no good.,neg
"If you want quiet , you're in the right place.",neg
"If you want to visit a few bars in the evening, you're looking at the wrong place!!",neg
The rooftop bar at the hotel had its own special aroma which wasn't great and it was over priced.,neg
"Ordered (and prepaid) for a king bed room,",neg
got a twin bed room.,neg
The staff told us that they were over booked.. A bit too pricy compared to quality and facilities.,neg
I think you will get more value for money at several other NYC hotels.,neg
With all my previous hotel reservations on bookings.com - you only pay after your stay,neg
"in this case, as soon as i booked our 2 nights 7 months before - it then mentioned that the fee might be deducted instantly - which in my case it did and it was not ideal!",neg
"It was my first visit to New York & although Hotel Hugo was well equipped, beautifully decorated & vibey with friendly staff, i feel it was a bit too pricey for the area & the size of the room.",neg
Our room was situated on the 5th floor (Hotel has 18 floors) and offered a view of the adjacent UPS building's brick wall.,neg
"For 2 adults & a child in a small room with 2 double beds, we kept knocking our legs badly on the sharp wooden corners.",neg
It was very cheeky to place a bottle of water next to the bed (which in my experience it is usually complementary),neg
here it was as an extension of the mini bar with a $6 price tag.,neg
"With my South African Rand things are very expensive as it is traveling to the States i could have gotten a hotel room close to Central park, Park Ave or close to Time Square for the same price range on bookings.com.",neg
"sections of rooftop bar area smells like old spilled beer.,,, coffee maker in room never worked.",neg
Otherwise fabulous experience,neg
"Maid service was very average, we had to ask for non-decaf coffee, clean glasses, towels etc.",neg
Had to order ice (you couldn't access it yourself) so could take quite some time to get delivered.,neg
Sometimes bed was not made properly.,neg
"Small things,",neg
small things make a difference.,neg
Expensive restaurant (breakfast and dinner).,neg
"The rooftop bar means that there is a huge queue for the elevator in the evening, along with a crowded lobby.",neg
"The shower was a bit weak and I left a pair of shoes which I tried to get back by calling over the couple of days after we left,",neg
didn't get a call back.,neg
Nothing,neg
The room we had was pretty small - not easy for two travelers with suitcases.,neg
Bed was excellent,neg
wood under it a little too big for the mattress so we did get some bruises on the legs.,neg
Not being able to use the stairs to the lobby - had to use the lift at all times.,neg
"No plug in bathroom sink and even after reporting this to front desk, plug never appeared.",neg
The beds were small,neg
comfy.,neg
We requested some more milk for our coffee,neg
never got it one morning.,neg
"Upon check out at 5:30am, desk clerk told me to catch taxi at corner....with my luggage.",neg
"Doorman came out and helped...luckily, a nice guy.",neg
I have stayed at this hotel many times.,neg
I stay there primarily because of the price and the location.,neg
I have three primary issues with the property.,neg
The first is the poor plumbing for such a new property.,neg
In the sink one can get either hot or cold water,neg
not a mix of the two.,neg
One has to get completely wet to turn on and warm up the shower due to poor design.,neg
The second issue is the poor elevator service when rooftop is busy.,neg
the third is general cleanliness,neg
"Bit on the small side, view of the UPS depot, few lifts so they take a long time to come if it's busy.",neg
For a four stars a lot of little details are missing in the room to make it really cosy.,neg
